id,external_id,title,department,location,state,city,job_type,salary_min,salary_max,posted_date,url,description,qualifications,scraped_at,unique_key,company_name,subdomain,portal_slug,sector,ats_type
2206560,31145704,Senior TA Manager,,Vietnam - Ho Chi Minh City,,,Full time,,,2026-03-25T00:00:00,https://abbott.wd5.myworkdayjobs.com/abbottcareers/job/Vietnam---Ho-Chi-Minh-City/Senior-TA-Manager_31145704,"JOB DESCRIPTION: ABOUT ABBOTT Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritional and branded generic medicines. Our 114,000 colleagues serve people in more than 160 countries. As Senior Talent Acquisition Manager, you will play a critical role in setting the strategy and leading a team of internal recruiters and external partnerships to effectively attract, hire, and maintain a continuous pipeline of well-qualified talent. Working at Abbott At Abbott, you can do work that matters, grow, and learn, care for yourself and family, be your true self and live a full life. You will have access to: Career development with an international company where you can grow the career you dream of. A company recognized as a great place to work in dozens of countries around the world and named one of the most admired companies in the world by Fortune. A company that is recognized as one of the best big companies to work for as well as a best place to work for diversity, working mothers, female executives, and scientists. ROLES & RESPONSIBILITIES 1. Main purpose of position: This role will lead the talent acquisition strategy and hiring operations for Abbott Nutrition & Corporate Functions which includes talent acquisition support for all business and functional teams. Scope of role will ensure standardization of talent recruitment policies, procedures, practices, tools, & metrics, as well as deliver on the hiring requirements from business. Major areas of responsibility include developing and executing the recruiting strategies and solutions to meet/exceed the business staffing requirements, team management, stakeholder management. 2. Main responsibilities: Provide leadership and direction to a team of TA professionals and ensure Abbott attracts high caliber talent to meet business needs. Foster a continuous learning environment that champions a diverse and equitable culture. Support and lead project work by driving and executing against key expansion plans or functional projects and support local, regional PRM initiatives as appropriate. Establish the most effective recruitment processes and selection practices in. Execute with high quality hiring standards to meet diversity goals and provide exceptional candidate experiences . Own and manage the relationship with internal clients at senior manager, director, GM, occasionally up to DVP level . Deliver full cycle recruiting efforts and activities, from requirement definition to negotiation for leadership and most difficult to hire positions . May use the additional support of a sourcing specialist or a contingency search partner as required. Use cost-effective recruiting channels, implement direct sourcing initiatives, and create innovative campaigns to attract the best talent. MINIMUM BACKGROUND/ EXPERIENCE REQUIRED Work Experience : Minimum professional experience: 10 + years of recruiting experience with a min 3 years of in-house TA experience in a matrix environment. People management experience preferred. Functional experience: Full cycle recruitment experience in healthcare or adjacent industries and across main functions: commercial, scientific, and corporate function. Experience of supporting hiring needs at senior manager/director level across multiple functions, divisions or business units. Subject matter expert in developing marketing campaigns and direct sourcing strategies to engage, attract, and nurture passive candidates. Team leadership experience over a single contributor team or indirect leadership over resources assigned to a project and acquired in a matrix environment. Critical capabilities: Strategy development and execution Influence stakeholders and candidates Endurance and resilience Leadership Change management Data management, analysis and insights, story-telling Project management Language Skill: Advanced written and spoken English proficiency Vietnamese Computer Skill: Able to utilize MS computer programs such as notes, excel and PowerPoint to compile, build, analyses and consolidate data. MINIMUM EDUCATION REQUIRED Bachelor's Degree or equivalent combination of education and work experience The base pay for this position is N/A In specific locations, the pay range may vary from the range posted. JOB FAMILY: Recruiting DIVISION: LOCATION: Vietnam > Ho Chi Minh City : Me Linh Point Tower ADDITIONAL LOCATIONS: WORK SHIFT: Standard TRAVEL: Not specified MEDICAL SURVEILLANCE: Not Applicable SIGNIFICANT WORK ACTIVITIES: Not Applicable",,2026-03-25T16:41:41.011117,6998b4c4bdc5e8e3,ABBOTT,abbott,abbott,,workday
2206559,31134789,CRM Operations Manager I Head of Telesales,,Vietnam - Ho Chi Minh City,,,Full time,,,2026-03-25T00:00:00,https://abbott.wd5.myworkdayjobs.com/abbottcareers/job/Vietnam---Ho-Chi-Minh-City/CRM-Operations-Manager-I-Head-of-Telesales_31134789,"JOB DESCRIPTION: Job Description About Abbott Abbott is a global healthcare leader, creating breakthrough science to improve people’s health. We’re always looking towards the future, anticipating changes in medical science and technology. Working at Abbott At Abbott, you can do work that matters, grow, and learn, care for yourself and family, be your true self and live a full life. You will have access to: Career development with an international company where you can grow the career you dream of. A company recognized as a great place to work in dozens of countries around the world and named one of the most admired companies in the world by Fortune. A company that is recognized as one of the best big companies to work for as well as a best place to work for diversity, working mothers, female executives, and scientists. Our nutrition business develops science-based nutrition products for people of all ages, from helping babies and children grow, to keeping adult bodies strong and active. Millions of people around the world count on our leading brands – including Similac®, PediaSure®, Pedialyte®, Ensure®, Glucerna® and ZonePerfect® – to help get the nutrients they need to live their healthiest life. MAIN PURPOSE OF ROLE A critical role within the organization, reporting directly to the Head of CRM and working closely with Marketing, Commercial Excellence, IT, Procurement and external vendors to deliver campaign / program solutions that drive positive business outcomes. The role includes project and stakeholder management, prioritization, technology application and implementation, vendor management, performance management and tracking / reporting. Working Location: Abbott Office and Vendor Office (Tan Binh) Working Time: Mon - Sat Report to: CRM Director MAIN RESPONSIBILITIES Operational process design and implementation Target Operating Model. Working with the IT team and external vendors to source and implement the most appropriate technology solution for the business initiative Auditing/Identification and optimization of campaign strategies and other factors impacting program performance. Identification of trends, issues, gaps and performance improvement opportunities across all CRM programs on a continuous basis Provide strategic guidance and recommendations on increasing NU and sales for the brands Support strategic campaign planning activities including working with the Operations Manager for both Pediatrics & Adults and CRM Manager Analytics to identify key performance metrics to track, required resources and systems integrations required and development of end to end project plans Liaise with Brand teams, and other related parties on program setup, execution and operational reporting/analyses. Daily operations management duties include supervising campaign execution and resolving campaign operational issues Create and update internal CRM Operations procedure documents as needed Schedule campaign WIP meetings and circulate follow-up actions Manage and resolving campaign operational issue MINIMUM BACKGROUND/ EXPERIENCE REQUIRED Work Experience 5 – 8 years: • Experience in CRM including platform design and management, customer lifestyle segmentation, and omni-channel marketing. • Strong background in project and stakeholder management • Experience in developing customer acquisition, re-engagement and retention strategies • A Confident and articulate communicator capable of inspiring strong collaboration in an organization, equally confident in presenting to junior executives and senior leaders within the organization, tailoring the content and delivery accordingly • Excellent problem-solving skills along with the ability to understand and apply analytical judgment • Ability to break down complex problems into manageable goals and actions • Proven ability to navigate complex organization and build collaborative relationships across departmental lines • Knowledge of the latest industry technologies, able to review and provide the business with platform recommendations • Solid understanding of business planning, marketing testing and reporting methodology • Ability to multi-task and work under tight and/or shifting deadlines; Ability to prioritize tasks based on business impact and manage time appropriately within a fast-paced environment Education • Preferably in Marketing, Finance, Project Management, or General Business • Six Sigma and Salesforce certification will be a plus CORE Skills Required • Organization and planning kills • Analytical thinking • Reporting skills Behavioral / Leadership Skill (Competencies required for role) • Interpersonal skills • Problem solving skills • Time management Language Skill (any specific language required) • Good command of English Computer Skill (any specific Computer Skill required) • MS Office • SQL, Visio, MS Project, Six Sigma The base pay for this position is N/A In specific locations, the pay range may vary from the range posted. JOB FAMILY: Sales Support & Administration DIVISION: LOCATION: Vietnam > Ho Chi Minh City > Flemington Tower ADDITIONAL LOCATIONS: WORK SHIFT: Standard TRAVEL: Not specified MEDICAL SURVEILLANCE: Not Applicable SIGNIFICANT WORK ACTIVITIES: Not Applicable",,2026-03-25T16:41:41.010944,82e39d49b2d41898,ABBOTT,abbott,abbott,,workday
2205919,163023,OBGYN Medical Assistant / MA,Clinical & Nursing Support,US-GA-Atlanta,,,,,,2026-03-24T21:41:00,https://ehccareers-emory.icims.com/jobs/jobs/163023/job,,,2026-03-25T17:12:57.056480,7ac8badaaf85a5de,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205988,154930,Patient Care Tech II,Clinical & Nursing Support,US-GA-Atlanta,,,,,,2026-03-24T19:14:00,https://ehccareers-emory.icims.com/jobs/jobs/154930/job,,,2026-03-25T17:12:57.059783,5c280b983c47aa6d,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205939,162246,Supply Chain Technician,,US-GA-Atlanta,,,,,,2026-03-24T17:52:00,https://ehccareers-emory.icims.com/jobs/jobs/162246/job,,,2026-03-25T17:12:57.058651,76d64de74e628ca5,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205968,159193,Patient Care Tech II,Clinical & Nursing Support,US-GA-Atlanta,,,,,,2026-03-24T17:51:00,https://ehccareers-emory.icims.com/jobs/jobs/159193/job,,,2026-03-25T17:12:57.059406,986de83e5cd9bff5,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205927,162637,Clinical Transplant Coordinator Registered Nurse / RN,Nursing,US-GA-Atlanta,,,,,,2026-03-24T17:37:00,https://ehccareers-emory.icims.com/jobs/jobs/162637/job,,,2026-03-25T17:12:57.057053,0e46d332fa819444,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205983,156801,ICU/ Facility Float/ Registered Nurse / RN,Nursing,US-GA-Atlanta,,,,,,2026-03-24T17:11:00,https://ehccareers-emory.icims.com/jobs/jobs/156801/job,,,2026-03-25T17:12:57.059686,848fe07c9dd0fe41,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205940,162156,Pre Op Holding Area Registered Nurse,Nursing,US-GA-Atlanta,,,,,,2026-03-24T16:32:00,https://ehccareers-emory.icims.com/jobs/jobs/162156/job,,,2026-03-25T17:12:57.058693,e9371cc50e2a2e7f,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
2205995,150519,Operating Room Registered Nurse,Nursing,US-GA-Atlanta,,,,,,2026-03-24T15:59:00,https://ehccareers-emory.icims.com/jobs/jobs/150519/job,,,2026-03-25T17:12:57.059928,c7e360874ae830c2,Emory Healthcare,ehccareers-emory.icims.com,ehccareers-emory,university_hospital,icims
